model;augmentation;sheduler;time;lr;epoch;train_loss;train_accuracy;val_loss;val_accuracy
fine_tuning;Base;Multistep;117.3135597705841;[0.0001];6;0.4609860827308555;0.8950499767341972;0.5413409668688822;0.8726325757575758
fine_tuning;Base;Multistep;117.0099995136261;[0.0001];7;0.43758940013475295;0.9006997637626172;0.5393870792756177;0.8724747474747475
fine_tuning;Base;Multistep;115.91176319122314;[0.0001];8;0.4376091496717982;0.898243431884888;0.5387278613117006;0.8718434343434344
fine_tuning;Base;Multistep;115.76928663253784;[0.0001];9;0.43428722892656074;0.9012556822249267;0.5361947828922609;0.8724747474747475
fine_tuning;Base;Combo1;139.68269062042236;[0.0001];0;1.7713839250360515;0.5723465799269812;0.7884877093061052;0.8137626262626263
fine_tuning;Base;Combo1;140.9051811695099;[0.0001];1;0.5462626479728774;0.8713703110458874;0.4933838163963472;0.8715277777777778
fine_tuning;Base;Combo1;139.91783571243286;[0.0001];2;0.30180429439487416;0.9290158117975517;0.3510745300563297;0.9103535353535354
fine_tuning;Base;Combo1;138.97045516967773;[0.0001];3;0.18099711017121914;0.9581025395518649;0.30868494457969764;0.9247159090909091
fine_tuning;Base;Combo1;142.56765389442444;[0.0001];4;0.11606323609218067;0.9754333255780657;0.2743231008262044;0.9318181818181818
fine_tuning;Base;Combo1;145.14015412330627;[0.0001];5;0.07261803725075514;0.985255297444341;0.26713582391690727;0.9343434343434344
fine_tuning;Base;Combo1;143.92890787124634;[0.0001];6;0.04829610759742135;0.9920851528384279;0.2537501857926448;0.9400252525252525
fine_tuning;Base;Combo1;142.57548141479492;[0.0001];7;0.03332703623831207;0.996110807860262;0.25277672561280656;0.9397095959595959
fine_tuning;Base;Combo1;140.38722395896912;[0.0001];8;0.023672701555048015;0.9976118995633187;0.2530475914421858;0.9412878787878788
fine_tuning;Base;Combo1;141.49783778190613;[0.0001];9;0.017574228374816186;0.9989082969432315;0.24784721430823808;0.9428661616161617
с нуля;good;None;157.61548399925232;0.01;0;2.932574512656599;0.18216340647147253;2.717387241546554;0.25
с нуля;good;None;143.61630773544312;0.01;1;2.338901510405228;0.3709351957906794;2.162055806680159;0.4165088383838384
с нуля;good;None;144.6766276359558;0.01;2;1.8758512152334488;0.5111944305247333;1.733979917535878;0.5535037878787878
с нуля;good;None;143.56651711463928;0.01;3;1.5493561805075433;0.6015261471830482;1.6012062096234523;0.5705492424242424
с нуля;good;None;143.10633397102356;0.01;4;1.3120185194057148;0.66203736845873;1.281795795216705;0.6639835858585859
с нуля;good;None;143.60282230377197;0.01;5;1.1252594683888697;0.7119346857326938;1.2488869389500281;0.662405303030303
с нуля;good;None;143.23444247245789;0.01;6;0.974246452468972;0.7522661786813659;1.412763947188252;0.633364898989899
с нуля;good;None;144.59518313407898;0.01;7;0.8623802471889679;0.7780677303314482;1.090965611164016;0.7043876262626263
с нуля;good;None;143.287273645401;0.01;8;0.7721768590300364;0.8028939079390078;1.1529664197804952;0.7024936868686869
с нуля;good;None;142.81615805625916;0.01;9;0.6988843567506715;0.8207190922757535;0.9120297330346975;0.7597853535353535
feature_extractor;good;None;115.93582892417908;0.01;0;2.6652868606117615;0.3342814893693178;2.2296012375089855;0.5213068181818182
feature_extractor;good;None;116.44997358322144;0.01;1;1.9666936616189614;0.5762089269095855;1.80269089371267;0.6134785353535354
feature_extractor;good;None;121.32795214653015;0.01;2;1.666102378128918;0.6355221830481781;1.6074460040439258;0.6360479797979798
feature_extractor;good;None;124.38200736045837;0.01;3;1.495271508870687;0.6699007624024625;1.4827454156345792;0.6578282828282829
feature_extractor;good;None;120.28227472305298;0.01;4;1.3822114709683382;0.6850380753812012;1.387077438710916;0.6772411616161617
feature_extractor;good;None;116.66601228713989;0.01;5;1.2968487448046822;0.6989058361371608;1.3246023242521767;0.6841856060606061
feature_extractor;good;None;116.00972294807434;0.01;6;1.2291068788699187;0.7101025037583221;1.2676774317567998;0.6964962121212122
feature_extractor;good;None;117.86307334899902;0.01;7;1.1815636462519783;0.7190956313980957;1.2271212661507154;0.7032828282828283
feature_extractor;good;None;115.7896409034729;0.01;8;1.1384240446132343;0.7259120642136159;1.1873448473034482;0.70864898989899
feature_extractor;good;None;115.09441566467285;0.01;9;1.098338578465724;0.7339499516787172;1.165561642911699;0.7118055555555556
fine_tuning;good;None;142.04092502593994;0.01;0;1.7856622692278898;0.5712000680077314;0.8213134456162501;0.803030303030303
fine_tuning;good;None;143.69132494926453;0.01;1;0.5906694739666568;0.8611836924618799;0.4691569653123316;0.8854166666666666
fine_tuning;good;None;141.83405327796936;0.01;2;0.34606993946706366;0.915847143675281;0.3464897272336965;0.9139835858585859
fine_tuning;good;None;143.428542137146;0.01;3;0.22980282224682222;0.9433611926408475;0.2948362570293624;0.9223484848484849
fine_tuning;good;None;144.11331415176392;0.01;4;0.16288733077296524;0.9606953343116902;0.2803333596505149;0.9308712121212122
fine_tuning;good;None;143.41786313056946;0.01;5;0.11380156431363399;0.9755697884601617;0.23705442161346324;0.944760101010101
fine_tuning;good;None;143.04592895507812;0.01;6;0.08582064408939087;0.9824578083613715;0.23473151675378434;0.9428661616161617
fine_tuning;good;None;142.66379284858704;0.01;7;0.06162824118347212;0.9880594978165939;0.22520123282447457;0.9480744949494949
fine_tuning;good;None;141.5633144378662;0.01;8;0.04643495618487712;0.9912663755458515;0.21955010183908122;0.9509154040404041
fine_tuning;good;None;142.42718315124512;0.01;9;0.03585633783149798;0.9936544759825328;0.21880119155640854;0.9528093434343434
с нуля;bad;None;635.3321278095245;0.01;0;3.113330149754687;0.1096781265659675;2.9670973113088897;0.1726641414141414
с нуля;bad;None;626.809241771698;0.01;1;2.9667572058965024;0.14741011346553085;2.8169063076828467;0.2233270202020202
с нуля;bad;None;614.3650200366974;0.01;2;2.8724377509287873;0.1799665777793686;2.8170942116265345;0.19839015151515152
с нуля;bad;None;623.1320123672485;0.01;3;2.787881658587393;0.20740232836996206;2.647972914907667;0.2618371212121212
с нуля;bad;None;623.0350444316864;0.01;4;2.6939436233720406;0.2316345568759396;2.496769768421096;0.29924242424242425
с нуля;bad;None;603.1093606948853;0.01;5;2.607480631124505;0.2630791842651586;2.458729730109976;0.3265467171717172
с нуля;bad;None;604.2734453678131;0.01;6;2.515048965095953;0.2861033807001217;2.2867213614059216;0.380050505050505
с нуля;bad;None;613.3755939006805;0.01;7;2.4374397524579643;0.3145491803278688;2.2804693356908934;0.37547348484848486
с нуля;bad;None;626.5059309005737;0.01;8;2.359517480088113;0.34190998818813084;2.196713786534589;0.40230429292929293
с нуля;bad;None;617.4807963371277;0.01;9;2.2862757132042963;0.3603425442050254;2.0506864400825116;0.4393939393939394
feature_extractor;bad;None;586.763678073883;0.01;0;3.114283193146818;0.11841175102011597;3.053998239112623;0.1423611111111111
feature_extractor;bad;None;577.9084692001343;0.01;1;2.9255328761438095;0.17786482568544634;2.931122080244199;0.18055555555555555
feature_extractor;bad;None;571.4958288669586;0.01;2;2.8225636992392062;0.21605429880449567;2.853009839250584;0.20438762626262627
feature_extractor;bad;None;570.7611887454987;0.01;3;2.7531062359372602;0.23653379805283128;2.7603758982937747;0.22916666666666666
feature_extractor;bad;None;574.092634677887;0.01;4;2.69526693914655;0.25830633903643785;2.80076078935103;0.1900252525252525
feature_extractor;bad;None;567.1769490242004;0.01;5;2.6657131873884574;0.26691692318705706;2.7110473092156226;0.22964015151515152
feature_extractor;bad;None;576.6145091056824;0.01;6;2.6155737674913033;0.2740644462738922;2.802213338890461;0.1903409090909091
feature_extractor;bad;None;563.0629034042358;0.01;7;2.6026527204888357;0.2819177732836996;2.666878686408804;0.25063131313131315
feature_extractor;bad;None;570.6843254566193;0.01;8;2.5688061672527196;0.2890104875080536;2.7263525579914902;0.22964015151515152
feature_extractor;bad;None;580.084130525589;0.01;9;2.556137915782012;0.29040196148614794;2.8275617285810335;0.19349747474747475
fine_tuning;bad;None;611.497415304184;0.01;0;3.114283193146818;0.11841175102011597;3.053998239112623;0.1423611111111111
fine_tuning;bad;None;609.9783642292023;0.01;1;2.9255328761438095;0.17786482568544634;2.931122080244199;0.18055555555555555
fine_tuning;bad;None;600.7529559135437;0.01;2;2.8225636992392062;0.21605429880449567;2.853009839250584;0.20438762626262627
fine_tuning;bad;None;597.8891687393188;0.01;3;2.7531062359372602;0.23653379805283128;2.7603758982937747;0.22916666666666666
fine_tuning;bad;None;603.6047928333282;0.01;4;2.69526693914655;0.25830633903643785;2.80076078935103;0.1900252525252525
fine_tuning;bad;None;616.4094467163086;0.01;5;2.6657131873884574;0.26691692318705706;2.7110473092156226;0.22964015151515152
fine_tuning;bad;None;609.9882991313934;0.01;6;2.6155737674913033;0.2740644462738922;2.802213338890461;0.1903409090909091
fine_tuning;bad;None;613.3653373718262;0.01;7;2.6026527204888357;0.2819177732836996;2.666878686408804;0.25063131313131315
fine_tuning;bad;None;603.7112634181976;0.01;8;2.5688061672527196;0.2890104875080536;2.7263525579914902;0.22964015151515152
fine_tuning;bad;None;593.8150570392609;0.01;9;2.556137915782012;0.29040196148614794;2.8275617285810335;0.19349747474747475
